Loan ID,Amount Requested,Amount Funded By Investors,Interest Rate,Loan Length,CREDIT Grade,Loan Title,Loan Purpose,Monthly PAYMENT,Total Amount Funded,Debt-To-Income Ratio,City,State,Home Ownership,Monthly Income,FICO Range,Earliest CREDIT Line,Open CREDIT Lines,Total CREDIT Lines,Revolving CREDIT Balance,Revolving Line Utilization,Inquiries in the Last 6 Months,Accounts Now Delinquent,Delinquent Amount,Delinquencies (Last 2 yrs),Months Since Last Delinquency,Public Records On File,Months Since Last Record,Education,Employment Length,"Status (Fully Paid=1, Not Paid=0)"
2124605,7500,7500,15.31%,36 months,C2,home improvement,home_improvement,261.13,7500,29.20%,NEW YORK,NY,OTHER,7083.33,670-674,5/2/81,15,29,31177,76%,0,0,0,1,11,0,,,n/a,?
2305245,7200,7200,14.09%,36 months,B5,Bail out,debt_consolidation,246.4,7200,23.34%,TICONDEROGA,NY,MORTGAGE,3333.33,670-674,11/9/93,12,31,20071,74.10%,0,0,0,0,26,0,,,10+ years,?
2365777,16000,15975,15.80%,60 months,C3,Debt consolidation/ get a house quicker,debt_consolidation,387.4,16000,23.62%,Corona,CA,RENT,8400,710-714,8/24/86,20,31,11190,65.10%,1,0,0,1,17,0,,,6 years,?
293410,8600,7100,14.82%,36 months,E3,Income Tax + Debt Consolidation Loan,debt_consolidation,297.37,8600,4.54%,Philadelphia,PA,RENT,3550,645-649,9/28/99,5,5,4181,97.20%,2,0,0,0,51,0,,"Drexel University,Delaware County Community College,North Carolina State University at Raleigh",1 year,?
792768,28000,27975,21.74%,60 months,F5,Debt Consolidation Loan,debt_consolidation,769.2,28000,9.81%,Imperial,MO,MORTGAGE,5575,660-664,9/26/98,6,11,20445,81.50%,1,0,0,0,72,0,,,2 years,?
2294897,17050,17050,16.29%,36 months,C4,My new loan ,debt_consolidation,601.88,17050,22.59%,Stafford,VA,OWN,9955.83,660-664,5/15/87,11,35,9742,96.50%,1,0,0,6,7,0,,,3 years,?
407794,16400,12136.46,13.79%,36 months,C5,Investment in a Green Company Index,small_business,558.84,16400,17.43%,Mechanicsville,VA,MORTGAGE,6074.17,680-684,11/16/98,14,35,23831,62.70%,2,0,0,0,38,0,,"College of William and Mary,James Madison University",1 year,?
2306484,20000,20000,7.90%,36 months,A4,consolidation,debt_consolidation,0,20000,8.90%,SANTA MARIA,CA,MORTGAGE,10000,715-719,11/17/86,11,28,15135,71.40%,1,0,0,1,17,0,,,10+ years,?
1855760,28000,28000,14.09%,60 months,B5,Home improvement,home_improvement,652.82,28000,5.38%,Carmichael,CA,MORTGAGE,5416.67,730-734,6/13/00,8,22,14299,41.70%,0,0,0,0,,0,,,10+ years,?
2080629,10000,10000,12.12%,36 months,B3,Consolidate,debt_consolidation,332.72,10000,32.28%,MILFORD,CT,RENT,4166.67,695-699,5/18/01,10,25,32048,89.30%,0,0,0,0,,0,,,10+ years,?
594924,8000,8000,13.98%,36 months,C3,Debt Consolidation,debt_consolidation,273.35,8000,18.94%,Seattle,WA,MORTGAGE,8333.33,680-684,12/1/94,9,33,24389,86.20%,1,0,0,0,61,0,,,3 years,?
386288,4800,4780.82,15.37%,36 months,D5,Scott Lawrence's Loan for Various Items,other,167.27,4800,9.98%,Fairhaven,MA,RENT,1333,665-669,1/15/05,9,12,1101,61.20%,1,0,0,0,48,0,,University of Massachusetts-Dartmouth,3 years,?
370893,9000,7800,15.05%,36 months,D4,Home Purchase Fees,house,312.23,9000,17.72%,Martinez,CA,RENT,7916.67,665-669,8/11/89,14,33,44313,93.50%,2,0,0,0,,0,,Hawaii Pacific University,10+ years,?
876351,11750,11750,10.99%,36 months,B3,Debt Load,debt_consolidation,384.63,11750,10.30%,Raleigh,NC,RENT,4583.33,700-704,5/31/07,6,10,5613,45.30%,0,0,0,0,,0,,,3 years,?
1565916,6000,6000,8.90%,36 months,A5,smart money,debt_consolidation,190.52,6000,8.64%,SYLMAR,CA,RENT,3333.33,705-709,9/13/06,5,5,4448,56.30%,0,0,0,0,,0,,,2 years,?
2372913,7750,7750,11.14%,36 months,B2,debt consolidation,debt_consolidation,254.24,7750,31.32%,Plainfield,IL,MORTGAGE,5833.33,700-704,5/16/95,14,55,34823,72.40%,3,0,0,0,,0,,,10+ years,?
631419,7500,7500,5.79%,36 months,A2,Bathroom,home_improvement,227.46,7500,8.92%,Woodbridge,VA,MORTGAGE,8275,780-784,2/14/93,17,42,895,1%,3,0,0,0,,0,,,10+ years,?
402988,14400,11691.91,12.84%,36 months,C2,Debt Consolidation,debt_consolidation,484.1,14400,10.21%,ROSLINDALE,MA,RENT,5083,695-699,10/24/94,10,32,4057,28.40%,0,0,0,0,40,0,,Cambridge College,9 years,?
535351,12000,12000,17.93%,60 months,E5,Paradise Vacation package,vacation,304.27,12000,23.62%,Pearl City,HI,MORTGAGE,6000,660-664,4/6/96,21,32,9582,43.40%,1,0,0,1,4,0,,,10+ years,?
603426,25000,24236.3,14.09%,36 months,D1,JakeLoan,debt_consolidation,855.54,25000,15.97%,Long Beach,CA,RENT,5750,705-709,12/16/94,7,11,34973,65.20%,1,0,0,0,,0,,,6 years,?
2309736,25650,25650,13.11%,36 months,B4,Credit Card Refinance,credit_card,865.61,25650,14.86%,Louisville,KY,MORTGAGE,6791.67,670-674,5/13/96,13,34,30271,79.20%,1,0,0,0,39,0,,,10+ years,?
394291,3000,1439.96,14.42%,36 months,D2,To purchase computer & pay bills,major_purchase,51.58,1500,19.85%,SEAL BEACH,CA,RENT,4680,670-674,6/17/97,6,15,15198,84%,0,0,0,0,37,0,,PSU,< 1 year,?
463133,15000,14898.1,11.83%,36 months,B3,Help Please,credit_card,497.01,15000,14.20%,Lima,OH,RENT,3500,725-729,3/4/91,8,11,10894,39.60%,0,0,0,0,,1,102,"The Ohio State University,Apollo Career Center",10+ years,?
2381007,10000,10000,18.75%,36 months,D3,Efficiency,home_improvement,365.3,10000,16.58%,SACRAMENTO,CA,MORTGAGE,9166.67,660-664,2/11/84,11,29,9291,85.20%,0,0,0,0,73,0,,,10+ years,?
889934,4000,4000,6.62%,36 months,A2,Debt Consolidation,debt_consolidation,122.82,4000,7.92%,Lehi,UT,RENT,5416.67,750-754,9/20/05,6,12,1696,22%,2,0,0,0,,0,,,3 years,?
874928,9600,9600,5.99%,36 months,A2,Debt consolidation,debt_consolidation,292.01,9600,21.69%,blairsville,PA,MORTGAGE,2946.67,740-744,7/5/00,8,19,4808,24.20%,0,0,0,0,,0,,,9 years,?
535672,9600,9600,15.95%,36 months,D4,Debt consolidation loan,debt_consolidation,337.28,9600,17.28%,glen rock,PA,RENT,3750,680-684,6/10/01,11,29,3102,48.50%,7,0,0,0,78,1,88,,2 years,?
2475800,12000,12000,10.16%,36 months,B1,Credit Card,credit_card,0,12000,20.68%,CONCORD,NC,MORTGAGE,4000,710-714,12/18/00,8,24,13498,59.20%,0,0,0,0,27,0,,,8 years,?
398139,7000,6956.38,9.32%,36 months,A4,Linda's Life Saver,debt_consolidation,223.63,7000,11.80%,Hamilton,NJ,RENT,2500,735-739,5/26/03,11,24,5842,30.90%,1,0,0,0,,0,,Rider University,3 years,?
608112,11000,11000,8.88%,36 months,B1,Refinance high interest Credit Card,credit_card,349.19,11000,5.25%,Hampstead,NC,MORTGAGE,5833.33,715-719,7/24/95,5,15,11089,43.70%,1,0,0,0,27,0,,,3 years,?
2296674,24000,24000,15.31%,60 months,C2,My Consolidation,debt_consolidation,574.88,24000,18.79%,ANTHEM,AZ,OWN,8750,700-704,8/24/85,16,36,39855,60.90%,1,0,0,1,21,0,,,8 years,?
490446,6000,6000,10.99%,36 months,B4,Home Improvement Project,home_improvement,196.42,6000,7.61%,Sigel,PA,MORTGAGE,3691.67,725-729,11/26/93,7,11,8968,66.40%,1,0,0,0,,0,,,2 years,?
490412,4800,4800,6.76%,36 months,A2,Shop/Toy Garage,home_improvement,147.7,4800,12.60%,Thermopolis,WY,MORTGAGE,3333.33,780-784,8/14/90,7,24,10902,31.40%,1,0,0,0,,0,,,10+ years,?
2308129,7800,7800,15.80%,36 months,C3,Debt consolidation,debt_consolidation,273.46,7800,17.59%,Hazel Crest,IL,MORTGAGE,4166.67,690-694,6/19/98,8,24,3698,60.60%,0,0,0,1,7,0,,,7 years,?
353173,7000,0,11.59%,36 months,C2,Medical and Credit Debt,debt_consolidation,166.75,5050,8%,pittsburgh,PA,RENT,3713,685-689,1/14/94,13,48,9387,50.20%,4,0,0,0,28,0,,"Bowling Green State University-Main Campus,California University of Pennsylvania",< 1 year,?
362809,24000,9238.72,18.72%,36 months,G3,Personal,debt_consolidation,876.36,24000,19.80%,Aberdeen,WA,MORTGAGE,5000,665-669,11/27/99,25,45,23555,60.30%,1,0,0,0,56,1,118,Everett Community College,8 years,?
391348,12500,7381.43,11.89%,36 months,B4,Close my credit card account!,credit_card,414.55,12500,14.68%,Crystal Lake,IL,RENT,5000,735-739,9/6/97,11,21,12663,34.40%,1,0,0,0,,0,,Southern Illinois University-Carbondale,4 years,?
2371402,16000,16000,12.12%,36 months,B3,Debt Consolidation,debt_consolidation,532.35,16000,10.20%,NEWMAN,CA,MORTGAGE,5000,685-689,12/11/95,12,22,8596,65.60%,0,0,0,0,74,0,,,8 years,?
395277,8000,7450,9.32%,36 months,A4,Debt Consolidate,debt_consolidation,255.58,8000,1.94%,NEW YORK,NY,RENT,5416.67,780-784,7/25/96,5,14,3845,25.60%,0,0,0,0,,0,,"Florida Community College at Jacksonville,University of North Florida,The City College of New York",6 years,?
2375874,13200,13200,15.80%,36 months,C3,Debt consolidation,debt_consolidation,462.78,13200,19.25%,DENVER,CO,MORTGAGE,4166.67,690-694,10/31/96,7,25,3950,79%,1,0,0,0,47,0,,,5 years,?
361530,10000,6724.87,12.72%,36 months,C4,personal loan,other,335.6,10000,22.53%,NORTH SPRINGFIELD,VT,OTHER,3342,680-684,11/3/97,16,38,408,2.10%,3,0,0,2,7,0,,"nathaniel hawthorne college,johnson state coolege",10+ years,?
628865,6000,5991.13,6.17%,36 months,A3,Recent Loan,car,183,6000,15.29%,Austin,AR,MORTGAGE,4500,740-744,1/18/97,7,23,5538,26.90%,1,0,0,0,,0,,,1 year,?
844527,1000,1000,11.99%,36 months,B5,Car Repairs,other,33.21,1000,20.69%,san antonio,TX,RENT,2900,675-679,10/23/02,11,27,4641,77.30%,2,0,0,0,66,0,,,1 year,?
2075471,20000,20000,14.09%,36 months,B5,Student loan refinance ,credit_card,684.43,20000,22.30%,Austell,GA,MORTGAGE,8333.33,690-694,3/22/94,12,23,24222,69.60%,0,0,0,0,,0,,,7 years,?
2377135,6350,6350,6.62%,36 months,A2,Debt consolidation,debt_consolidation,0,6350,25.03%,EAST LANSING,MI,MORTGAGE,8312.5,715-719,7/31/91,19,51,29495,44.60%,1,0,0,1,15,0,,,1 year,?
435606,8800,8450,11.48%,36 months,B2,Debt Consolidation,debt_consolidation,290.13,8800,10.12%,JONESBORO,GA,MORTGAGE,3083,720-724,1/9/94,11,18,13884,38.70%,0,0,0,0,,0,,"Clayton State University,Georgia State University",4 years,?
2082360,15000,15000,10.16%,36 months,B1,Discover Payoff,credit_card,485.14,15000,16.67%,MARYLAND HEIGHTS,MO,MORTGAGE,5416.67,745-749,1/10/03,5,19,9707,49.40%,1,0,0,0,,0,,,5 years,?
307293,6600,5725,13.24%,36 months,D3,Debt Consolidation,debt_consolidation,223.15,6600,22%,Glendale,AZ,MORTGAGE,2700,670-674,12/26/01,7,13,6521,67.70%,3,0,0,0,48,0,,,10+ years,?
2475052,1000,1000,13.11%,36 months,B4,Debt consolidation,debt_consolidation,0,1000,7.30%,harrisonburg,VA,RENT,8333.33,660-664,5/27/99,13,29,19743,50.50%,1,0,0,1,10,0,,,9 years,?
578968,20000,19994.57,11.12%,36 months,B3,bill consolidation,debt_consolidation,655.92,20000,9.12%,midlothian,VA,OWN,5000,720-724,7/1/95,10,22,17410,41.90%,1,0,0,0,,1,117,,n/a,?
440642,16000,15850,12.87%,36 months,C1,Pay off Credit Card and Personal Loan,debt_consolidation,538.14,16000,11.52%,Riverview,FL,MORTGAGE,5416.67,725-729,9/17/96,5,15,7290,93.50%,0,0,0,0,,0,,,10+ years,?
1634905,10625,10625,14.09%,36 months,B5,Loan2012,debt_consolidation,363.61,10625,24.79%,Greenburg,PA,MORTGAGE,2666.67,685-689,7/10/99,12,22,10752,86.70%,0,0,0,0,42,0,,,4 years,?
378855,15000,12407.86,15.05%,36 months,D4,Credit Card Debt,debt_consolidation,520.37,15000,11.71%,Holbrook,MA,MORTGAGE,6816.67,690-694,2/5/99,12,24,18126,96.90%,0,0,0,0,,0,,Quincy College,10+ years,?
354885,3000,0,10.01%,36 months,B2,looking for that good ol loan,debt_consolidation,69.39,2150,1.20%,New York,NY,RENT,2916.67,720-724,7/14/99,4,5,2400,35.80%,0,0,0,0,,0,,bmcc,5 years,?
308897,5000,4350.13,9.76%,36 months,B2,Credit card pay off.,credit_card,160.78,5000,4.45%,Aurora,CO,MORTGAGE,3166.67,710-714,11/10/98,9,19,9877,60.60%,2,0,0,0,30,0,,Community College of Aurora,10+ years,?
629369,3000,3000,6.91%,36 months,A5,Wedding Ring,other,92.51,3000,15.62%,Antelope,CA,MORTGAGE,5300,730-734,10/6/99,7,21,15630,61.50%,4,0,0,0,,0,,,10+ years,?
1172901,6000,6000,14.65%,36 months,C2,Debt Consolidation,debt_consolidation,206.97,6000,11.89%,Richardson,TX,MORTGAGE,14333.33,670-674,6/26/90,11,25,31640,80.10%,1,0,0,0,,0,,,10+ years,?
1380947,7200,7200,6.03%,36 months,A1,AUto Loan,debt_consolidation,219.14,7200,18.57%,El Paso,TX,OWN,3750,780-784,6/10/03,6,21,4862,23.50%,0,0,0,0,,0,,,10+ years,?
2365984,8000,8000,18.49%,36 months,D2,get things done,renewable_energy,291.19,8000,15.59%,BRUNO,MN,MORTGAGE,3951.83,700-704,6/28/97,9,41,5957,79.40%,2,0,0,0,61,0,,,5 years,?
2297597,12300,12300,18.75%,36 months,D3,Other,other,449.32,12300,6.16%,MINNEAPOLIS,MN,OWN,6250,660-664,2/28/97,9,27,3020,42.50%,0,0,0,2,8,0,,,4 years,?
446507,4900,4850,12.87%,36 months,C1,Debt consolidation ,debt_consolidation,164.81,4900,5.98%,Beltsville,MD,RENT,6166.67,705-709,2/2/94,3,9,3052,76.30%,0,0,0,0,,0,,"Prince George's Community College,Capitol College",1 year,?
609015,10000,6500,8.88%,60 months,B1,Debt Consolidation,debt_consolidation,134.56,6500,14.51%,West Sacramento,CA,MORTGAGE,8916.67,730-734,4/27/89,14,47,10856,35.50%,4,0,0,0,,0,,,10+ years,?
149203,500,225,12.49%,36 months,D3,syndicatelotto,credit_card,16.73,500,19.20%,kissimmee,FL,RENT,1500,655-659,10/13/93,15,36,9231,44%,1,0,0,4,16,0,0,some high school,1 year,?
539020,6000,5975,11.49%,36 months,B4,New Baby & Credit Card Refinance,credit_card,197.83,6000,17.31%,Milwaukee,WI,MORTGAGE,6833.33,695-699,1/3/98,6,21,48614,62.60%,1,0,0,0,58,0,,,8 years,?
366620,9000,8388.16,9.63%,36 months,A5,T4,credit_card,288.85,9000,4.94%,Leesburg,VA,MORTGAGE,12500,735-739,2/1/92,13,20,16912,30.70%,0,0,0,0,,0,,Purdue University-Main Campus,10+ years,?
770645,7000,6975,15.23%,60 months,C5,Higher & Better Use,debt_consolidation,167.38,7000,5.06%,Clinton,MD,OWN,9352.25,745-749,12/8/97,7,20,16250,74.50%,1,0,0,0,,0,,,10+ years,?
157855,12375,564.68,10.91%,36 months,C3,car financing,car,404.62,12375,8.21%,Fairfax,VA,RENT,6666.67,685-689,1/23/07,2,2,693,53.30%,1,0,0,0,0,0,0,,1 year,?
2083158,35000,35000,22.47%,60 months,E5,Debt consolidation,debt_consolidation,976.04,35000,21.21%,HOUSTON,TX,MORTGAGE,7250,690-694,12/13/96,17,27,17091,58.90%,0,0,0,0,34,0,,,7 years,?
490965,20000,20000,14.22%,36 months,C5,Wedding,wedding,685.69,20000,11.52%,Plymouth,MA,MORTGAGE,5166.67,685-689,8/18/01,8,16,21116,66.80%,0,0,0,0,50,0,,,4 years,?
2089933,9000,9000,6.62%,36 months,A2,"One Payment, Lower Rate",credit_card,276.34,9000,12.88%,HOUSTON,TX,RENT,3750,745-749,10/29/04,18,28,7910,17.40%,0,0,0,0,,0,,,1 year,?
466126,18000,17900,13.22%,36 months,C2,Paying Difference on Mortgage in Order to Sell House for Less than I owe,other,608.42,18000,12.33%,Milton,DE,MORTGAGE,3973.5,730-734,4/1/99,3,30,4646,55.20%,1,0,0,0,,0,,"Salisbury University,Delaware State University",7 years,?
505259,6000,6000,6.76%,36 months,A2,Closing Costs,moving,184.62,6000,8.22%,Jamaica Plain,MA,MORTGAGE,10000,795-799,2/18/98,10,30,1640,6.70%,0,0,0,0,,0,,,4 years,?
2310236,8875,8875,11.14%,36 months,B2,personal loand,debt_consolidation,291.15,8875,33.62%,port saint lucie,FL,MORTGAGE,4583.33,720-724,12/1/01,9,22,20922,38.50%,0,0,0,2,15,0,,,8 years,?
495527,15000,15000,13.11%,36 months,C2,Home Improvement,home_improvement,506.18,15000,3.65%,LOS ANGELES,CA,MORTGAGE,19416.67,740-744,1/11/05,4,13,191315,2.90%,0,0,0,1,17,0,,,8 years,?
1856689,6000,6000,12.12%,36 months,B3,debt consolidation,debt_consolidation,199.63,6000,14.77%,TRACY,CA,RENT,4583.33,695-699,12/26/97,10,36,2531,8.50%,3,0,0,0,31,0,,,10+ years,?
2377518,18925,18925,21.98%,60 months,E4,Consolidate debt,debt_consolidation,522.48,18925,25.45%,Greenfield,WI,MORTGAGE,3583.33,670-674,8/12/00,10,20,21017,86.10%,2,0,0,0,62,0,,,2 years,?
543331,3950,3950,17.19%,60 months,E3,medical loan,medical,98.58,3950,5.87%,duluth,GA,RENT,1500,670-674,12/25/06,5,9,2612,67%,3,0,0,0,,0,,,2 years,?
2074721,20000,20000,10.16%,36 months,B1,Debt consolidation,debt_consolidation,646.85,20000,3.80%,PALMDALE,CA,MORTGAGE,11166.67,720-724,12/21/99,8,34,23768,47.80%,0,0,0,0,,0,,,6 years,?
689064,3000,3000,10.74%,60 months,B4,Personal Loan,debt_consolidation,64.84,3000,8.38%,Duluth,GA,RENT,5416.67,710-714,5/18/96,7,15,4154,48.30%,0,0,0,0,69,0,,,10+ years,?
894329,9000,9000,14.27%,60 months,C2,Personal ,car,210.68,9000,5.69%,claysburg,PA,RENT,3583.33,705-709,12/30/98,5,9,79,2.10%,0,0,0,1,1,0,,,7 years,?
814053,19000,12375,16.49%,60 months,D3,CC Debt,debt_consolidation,304.17,12375,17.49%,Arlington,VA,RENT,6250,705-709,11/22/97,16,34,31666,64.20%,0,0,0,0,,0,,,< 1 year,?
1005073,9300,9300,8.90%,36 months,A5,Loan Consolidation,debt_consolidation,295.31,9300,3.65%,Spring,TX,MORTGAGE,3813.33,720-724,9/9/03,14,25,6028,47.50%,0,0,0,0,,0,,,< 1 year,?
351620,6000,0,10.01%,36 months,B2,Credit card debt consolidation,debt_consolidation,193.64,6000,11.22%,Los Angeles,CA,RENT,5000,705-709,5/12/90,5,11,27591,54.90%,0,0,0,0,46,1,85,"UC Santa Barbara, UC Berkeley",1 year,?
596281,6600,6600,14.35%,36 months,C4,Ameri-lite,other,226.7,6600,24.52%,PORT ORANGE,FL,RENT,2610,685-689,10/28/01,9,20,2027,88.10%,5,0,0,0,34,0,,,3 years,?
452882,3500,3495.43,15.65%,36 months,D4,Education Expenses,educational,122.46,3500,12%,Hoover,AL,RENT,1000,660-664,11/5/83,6,9,2383,95.30%,0,0,0,1,8,0,,,1 year,?
630666,7000,7000,5.42%,36 months,A1,nicky,debt_consolidation,211.12,7000,6.67%,Tracy,CA,MORTGAGE,7500,805-809,3/4/89,13,30,7221,7.40%,0,0,0,0,,0,,,n/a,?
490031,14000,13825,10.25%,36 months,B2,Opportunity to Excel,debt_consolidation,453.39,14000,9.26%,WARNER ROBINS,GA,MORTGAGE,8333.33,730-734,3/1/93,8,36,40267,66.20%,1,0,0,0,,0,,,10+ years,?
745054,1450,1450,10.59%,60 months,B2,Debt Consolidation Loan,debt_consolidation,31.24,1450,29%,Emerson,AR,OWN,2000,725-729,12/10/03,6,11,2096,41.90%,0,0,0,0,,0,,,5 years,?
418522,4450,4400,9.32%,36 months,A4,Credit Card Consolidation,credit_card,142.17,4450,17.77%,TITUSVILLE,FL,RENT,3516.67,735-739,6/30/01,15,25,5437,23.40%,1,0,0,0,,0,,"University of Central Florida,Valencia Community College,Brevard College",5 years,?
499756,3000,3000,7.14%,36 months,A3,Quick Pay Off,credit_card,92.82,3000,9.78%,Allentown,PA,RENT,5583.33,750-754,10/24/99,10,30,27421,87.90%,1,0,0,0,,0,,,10+ years,?
384952,10000,9875,14.11%,36 months,D1,Debt Consolidation,debt_consolidation,342.29,10000,6.86%,HONOLULU,HI,RENT,5583.33,680-684,11/1/94,6,12,9583,77.30%,1,0,0,0,73,0,,University of Hawaii at Hilo,7 years,?
2218432,8000,8000,11.14%,36 months,B2,LC Loan,debt_consolidation,262.45,8000,25.21%,PENNINGTON,NJ,MORTGAGE,12500,700-704,12/2/88,16,40,37972,58%,0,0,0,0,,0,,,10+ years,?
2044628,18000,18000,11.14%,36 months,B2,Credit Card Pay Off,credit_card,590.5,18000,22.83%,HOBE SOUND,FL,RENT,5200,710-714,10/31/97,11,16,28897,55.50%,0,0,0,0,,0,,,6 years,?
2366425,4500,4500,17.27%,36 months,C5,my lc loan,debt_consolidation,161.05,4500,17.16%,LANCASTER,PA,RENT,2750,670-674,3/31/97,8,25,6806,72.40%,1,0,0,0,36,0,,,10+ years,?
2284795,8875,8875,14.09%,36 months,B5,Credit card FREEDOM,debt_consolidation,303.72,8875,32.65%,TITUSVILLE,FL,OWN,2162.17,690-694,9/8/99,10,27,19359,47.20%,2,0,0,0,73,0,,,2 years,?
478320,10000,9900,11.48%,36 months,B2,Ready to knock all debt out of the park.,credit_card,329.69,10000,23.41%,Athens ,GA,RENT,2700,720-724,5/7/01,8,12,9430,45.30%,0,0,0,0,,0,,,1 year,?
244261,2900,2825,8.00%,36 months,A3,My Aid,credit_card,90.88,2900,6.32%,Austin,TX,RENT,1583.33,735-739,11/26/99,2,12,4385,24%,0,0,0,0,27,0,0,Stephen F Austin State University,< 1 year,?
749298,6400,6400,11.99%,60 months,B5,Debt Consolidation Loan,debt_consolidation,142.34,6400,9.65%,Tehachapi,CA,RENT,3750,735-739,2/9/92,7,19,2705,53%,0,0,0,0,76,1,106,,4 years,?
402555,10000,6180.17,12.84%,36 months,C2,Debt Consolidation,debt_consolidation,336.18,10000,19.49%,ORELAND,PA,RENT,5167,690-694,1/21/95,9,20,10890,57%,2,0,0,0,34,0,,Kutztown University of Pennsylvania,1 year,?
554512,6900,6900,15.95%,60 months,D4,DJ,home_improvement,167.62,6900,7.91%,Harker Heights,TX,MORTGAGE,16942.62,680-684,4/20/00,13,30,6526,13.70%,4,0,0,0,57,0,,,5 years,?
2297305,8000,8000,15.80%,36 months,C3,credit card ,credit_card,280.47,8000,11.91%,miami,FL,RENT,4500,660-664,4/26/08,4,5,8225,90.40%,0,0,0,0,,0,,,2 years,?
2275484,26375,26300,16.29%,36 months,C4,back yard retreat home improvement,home_improvement,931.05,26375,11.27%,AUSTIN,AR,MORTGAGE,11300,705-709,5/8/88,11,28,12975,65.60%,3,0,0,1,13,0,,,10+ years,?
534183,4000,4000,10.38%,36 months,B1,for my car,major_purchase,129.79,4000,3.72%,Wyoming,OH,RENT,3116.67,765-769,11/18/04,3,8,275,21.20%,0,0,0,0,,0,,,< 1 year,?
739289,11250,11250,13.99%,60 months,C3,Facilities,debt_consolidation,261.71,11250,12.68%,Winchester,VA,MORTGAGE,5333.33,715-719,10/21/83,9,24,29124,64.40%,3,0,0,0,,0,,,5 years,?
797209,7000,7000,13.99%,36 months,C3,Patio and Deck,home_improvement,239.21,7000,22.22%,White Plains,NY,OWN,4900,675-679,10/6/97,9,26,10836,72.20%,2,0,0,0,41,0,,,10+ years,?
521816,9600,9525,12.73%,36 months,C1,Wedding Loan,wedding,322.22,9600,4.46%,Falls Church,VA,RENT,4416.67,700-704,12/18/99,5,10,7249,44.90%,0,0,0,0,47,0,,,7 years,?
374884,6000,5975,9.63%,36 months,A5,Loan for New Furniture,other,192.57,6000,0.28%,San Francisco,CA,RENT,5416.67,750-754,10/25/02,4,6,1070,16.50%,0,0,0,0,,0,,,< 1 year,?
609219,24000,15200,9.99%,60 months,B4,New Bathroom ,home_improvement,322.89,15200,7.05%,Nanticoke ,PA,OWN,4000,715-719,7/24/01,6,12,7742,58.20%,0,0,0,0,35,0,,,4 years,?
2218715,12175,12175,6.62%,36 months,A2,Pay off Car and Small Credit Card Debt,debt_consolidation,373.82,12175,26.15%,Bellmore,NY,RENT,3166.67,730-734,6/6/05,17,18,8199,38.10%,0,0,0,0,,0,,,3 years,?
637278,8500,8500,12.61%,36 months,C2,HCFCU and CARD,debt_consolidation,284.81,8500,18.38%,Poughkeepsie,NY,RENT,2083.33,680-684,11/13/00,12,32,6420,30.90%,4,0,0,0,25,0,,,3 years,?
273165,18000,5808.27,16.40%,36 months,F3,Get id of high interest cards,credit_card,636.39,18000,24.03%,troy,NY,MORTGAGE,12500,670-674,6/2/96,12,24,28846,57.90%,1,0,0,0,25,0,0,,4 years,?
768796,5500,5500,12.99%,60 months,C1,M5,car,125.12,5500,2.65%,Carnegie,PA,RENT,3166.67,710-714,6/8/97,4,8,4245,25.70%,0,0,0,0,,0,,,1 year,?
509330,10000,9500,14.96%,36 months,D2,Retooling my finances,debt_consolidation,346.47,10000,14.93%,Tuscaloosa,AL,MORTGAGE,6000,680-684,10/27/98,9,17,19302,95.10%,0,0,0,0,,0,,,9 years,?
604163,9200,9175,10.36%,60 months,B5,Debt Consolidation Loan,debt_consolidation,197.11,9200,13.22%,ABERDEEN,NC,RENT,6367,705-709,1/22/94,10,61,20526,47.50%,1,0,0,0,,0,,,3 years,?
492076,15000,14975,16.07%,36 months,D5,great timing!!,debt_consolidation,527.91,15000,13.01%,PLANT CITY,FL,MORTGAGE,3360,680-684,5/29/94,4,15,7023,97.50%,1,0,0,1,10,0,,,4 years,?
1264924,7500,7500,6.03%,36 months,A1,Home Improvement,house,228.27,7500,6.37%,Lees Summit,MO,MORTGAGE,6750,790-794,6/6/87,8,49,1688,8.40%,2,0,0,0,67,0,,,7 years,?
2074848,8000,8000,12.12%,36 months,B3,consolidation,credit_card,266.18,8000,15.26%,Alta Loma,CA,RENT,2916.67,705-709,8/17/83,11,24,8191,41.40%,1,0,0,0,30,0,,,3 years,?
572277,8400,8400,17.19%,36 months,E3,Time to Grow,small_business,300.28,8400,14.24%,San Jose,CA,RENT,8500,670-674,4/26/98,15,43,27609,98.60%,1,0,0,0,37,0,,,4 years,?
619077,9000,9000,16.32%,60 months,E2,Consolidation,debt_consolidation,220.4,9000,17.57%,HODGENVILLE,KY,MORTGAGE,3750,665-669,8/17/05,9,12,8818,88.20%,4,0,0,0,,0,,,2 years,?
996559,21000,21000,12.42%,36 months,B4,Consolidating Credit Cards with 30% APR!,credit_card,701.73,21000,16.98%,Nanuet,NY,OWN,6250,690-694,9/11/01,6,27,21056,74.40%,0,0,0,0,,0,,,5 years,?
427619,5875,5850,14.11%,36 months,D1,Student Loan,educational,201.1,5875,0.56%,CARMI,IL,RENT,1600,680-684,8/20/91,3,38,0,0%,2,0,0,0,36,0,,,5 years,?
254250,3975,2975,11.97%,36 months,C4,cutrate,debt_consolidation,131.97,3975,15.51%,albuquerque,NM,OWN,1476.75,670-674,5/9/96,9,18,7902,17%,2,0,0,0,0,0,0,HUNTER COLLEGE IN BRONX,< 1 year,?
